id,created_at,full_text,media,screen_name,name,profile_image_url,in_reply_to,retweeted_status,quoted_status,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
"1892809882446758298","2025-02-21 13:33:37 +08:00","RT @AccentInvesting: 12 Wonderful Lessons from the Book The Four Agreements : https://t.co/lxquJUQJxJ","[{""type"":""photo"",""url"":""https://t.co/lxquJUQJxJ"",""thumbnail"":""https://pbs.twimg.com/media/FuPKzX6agAIP6PS?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FuPKzX6agAIP6PS?format=jpg&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1649384873847848960","null",0,250,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1892809882446758298"
"1892894450092806219","2025-02-21 19:09:39 +08:00","Buying assets is a requirement for wealth creation.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",246,48,17,1,18,11982,false,false,false,"https://twitter.com/AccentInvesting/status/1892894450092806219"
"1892926872775766107","2025-02-21 21:18:30 +08:00","Life hack:\n\nSurround yourself with people who discuss business, finance, and personal development. \n\nChoose your surroundings carefully.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",428,80,56,2,29,52165,false,false,false,"https://twitter.com/AccentInvesting/status/1892926872775766107"
"1892939734189547827","2025-02-21 22:09:36 +08:00","RT @AccentInvesting: Buying assets is a requirement for wealth creation.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1892894450092806219","null",0,48,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1892939734189547827"
"1892982763151569078","2025-02-22 01:00:35 +08:00","Privacy is a win in every aspect of life.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",225,56,23,1,15,29344,false,false,false,"https://twitter.com/AccentInvesting/status/1892982763151569078"
"1893089186330075600","2025-02-22 08:03:28 +08:00","Money cannot buy happiness, but it can provide you with the freedom to live your life on your own terms.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",300,46,28,3,16,33434,false,false,false,"https://twitter.com/AccentInvesting/status/1893089186330075600"
"1893133905546326314","2025-02-22 11:01:10 +08:00","I invest $300 per week in the S&amp;P 500.\n\n🌟 10 Yrs - $219,535\n🌟 20 Yrs - $706,824\n🌟 30 Yrs - $1,788,431\n\nDon't miss out! Simplify your financial journey with our guide to index funds. \n\nGet your copy today.\n\nhttps://t.co/i89cgh2NZz","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1892894450092806219","null","null",6,0,2,0,2,2154,false,false,false,"https://twitter.com/AccentInvesting/status/1893133905546326314"
"1893164101993451888","2025-02-22 13:01:09 +08:00","I invest $300 per week in the S&amp;P 500.\n\n🌟 10 Yrs - $219,535\n🌟 20 Yrs - $706,824\n🌟 30 Yrs - $1,788,431\n\nDon't miss out! Simplify your financial journey with our guide to index funds. \n\nGet your copy today.\n\nhttps://t.co/i89cgh2NZz","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1892926872775766107","null","null",6,0,4,1,1,2252,false,false,false,"https://twitter.com/AccentInvesting/status/1893164101993451888"
"1893256819843191109","2025-02-22 19:09:35 +08:00","10 rules for financial success:\n\n1. Budget\n2. Buy assets\n3. Marry right\n4. Pay off debt\n5. Invest in yourself\n6. Avoid lifestyle creep\n7. Cut unnecessary expenses\n8. Invest 20% of your income\n9. Be with business-minded people\n10. Create multiple streams of income\n\nWhat else?","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",211,45,54,1,16,8909,false,false,false,"https://twitter.com/AccentInvesting/status/1893256819843191109"
"1893277235471159484","2025-02-22 20:30:42 +08:00","A lifehack:\n\nSurround yourself with people who discuss business, money, investments, and personal development.\n\nChoose your circle carefully.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",171,27,18,1,19,11271,false,false,false,"https://twitter.com/AccentInvesting/status/1893277235471159484"
"1893302126589153480","2025-02-22 22:09:37 +08:00","RT @AccentInvesting: 10 rules for financial success:\n\n1. Budget\n2. Buy assets\n3. Marry right\n4. Pay off debt\n5. Invest in yourself\n6. Avoid…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1893256819843191109","null",0,45,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1893302126589153480"
"1893322521040089517","2025-02-22 23:30:39 +08:00","RT @AccentInvesting: A lifehack:\n\nSurround yourself with people who discuss business, money, investments, and personal development.\n\nChoose…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1893277235471159484","null",0,27,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1893322521040089517"
"1893323003288580551","2025-02-22 23:32:34 +08:00","Canceling Netflix alone will not make you rich.\n\nNot buying Starbucks alone will not save you money.\n\nWealth is created by increasing income, decreasing spending, and buying assets.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",107,16,26,0,12,5319,false,false,false,"https://twitter.com/AccentInvesting/status/1893323003288580551"
"1893368033889944057","2025-02-23 02:31:31 +08:00","When you see money as a representation of your time, you start valuing every earned penny.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",108,18,7,0,7,6470,false,false,false,"https://twitter.com/AccentInvesting/status/1893368033889944057"
"1893368306834301270","2025-02-23 02:32:36 +08:00","RT @AccentInvesting: Canceling Netflix alone will not make you rich.\n\nNot buying Starbucks alone will not save you money.\n\nWealth is create…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1893323003288580551","null",0,16,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1893368306834301270"
"1893413330519257131","2025-02-23 05:31:30 +08:00","RT @AccentInvesting: When you see money as a representation of your time, you start valuing every earned penny.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1893368033889944057","null",0,18,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1893413330519257131"
"1893534629581177209","2025-02-23 13:33:30 +08:00","RT @AccentInvesting: 10 Amazing Lessons from the book Atomic Habits: https://t.co/t96zuNlfSh","[{""type"":""photo"",""url"":""https://t.co/t96zuNlfSh"",""thumbnail"":""https://pbs.twimg.com/media/Fp-UsDYaQAAT_BA?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/Fp-UsDYaQAAT_BA?format=jpg&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1630185077551558656","null",0,624,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1893534629581177209"
"1893639587492143289","2025-02-23 20:30:34 +08:00","In 2025, be the person who brings generational wealth and financial freedom to your family.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",102,13,8,0,7,5305,false,false,false,"https://twitter.com/AccentInvesting/status/1893639587492143289"
"1893647904079802689","2025-02-23 21:03:37 +08:00","RT @AccentInvesting: In 2025, be the person who brings generational wealth and financial freedom to your family.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1893639587492143289","null",0,13,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1893647904079802689"
"1893652171658342465","2025-02-23 21:20:34 +08:00","Money is not the end goal. The ultimate goal is to:\n\n• Have options\n• Travel the world\n• Work on your schedule\n• Buy things that you enjoy\n• Spend more time with family\n\nAll you want is freedom. But freedom requires money.\n\nUse money wisely to buy freedom.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",591,120,93,5,22,73214,false,false,false,"https://twitter.com/AccentInvesting/status/1893652171658342465"
"1893803401994989905","2025-02-24 07:21:30 +08:00","RT @AccentInvesting: Being born poor is not your fault, but dying broke is your choice.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1883595614161699095","null",0,39,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1893803401994989905"
"1893828459056537727","2025-02-24 09:01:04 +08:00","I invest $300 per week in the S&amp;P 500.\n\n🌟 10 Yrs - $219,535\n🌟 20 Yrs - $706,824\n🌟 30 Yrs - $1,788,431\n\nDon't miss out! Simplify your financial journey with our guide to index funds. \n\nGet your copy today.\n\nhttps://t.co/i89cgh2NZz","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1893652171658342465","null","null",3,1,3,0,3,2280,false,false,false,"https://twitter.com/AccentInvesting/status/1893828459056537727"
"1893897033867460927","2025-02-24 13:33:34 +08:00","RT @AccentInvesting: The person you evolve into in five years depends on:\n\n- The company you keep today\n- The conversations you engage in t…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1734168584123777190","null",0,104,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1893897033867460927"
"1893981570706333823","2025-02-24 19:09:29 +08:00","Being extremely wealthy but not famous is a wonderful life.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",157,24,12,2,10,7552,false,false,false,"https://twitter.com/AccentInvesting/status/1893981570706333823"
"1894011377506713865","2025-02-24 21:07:56 +08:00","RT @iamcoriarnold: Too many people believe the tangible things lead to wealth\n\n- the foreign car\n- the luxury mansion\n- the designer brands…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1893987673607487835","null",0,20,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1894011377506713865"
"1894012821433692241","2025-02-24 21:13:40 +08:00","You are the person who will change your family tree and create financial freedom. \n\nBy prioritizing the following for the next 6 months, your family will be transformed for generations to come:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",194,33,61,2,14,42611,false,false,false,"https://twitter.com/AccentInvesting/status/1894012821433692241"
"1894012848025514468","2025-02-24 21:13:46 +08:00","• Invest for the long-term\n\nInvest in a diversified portfolio of stocks, bonds, and other assets with the potential for long-term growth.\n\nIndex funds or mutual funds are one of the best ways to invest. They will help you decrease risks and become more diversified.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1894012845580251163","null","null",17,1,0,0,2,1719,false,false,false,"https://twitter.com/AccentInvesting/status/1894012848025514468"
"1894012850567266783","2025-02-24 21:13:47 +08:00","If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about:\n\n- Personal Finance\n- Investing\n- Wealth\n\nFollow me @AccentInvesting to get more tips.\n\nSubscribe and get a Free guide on 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1894012848025514468","null","1894012821433692241",12,0,2,0,3,2785,false,false,false,"https://twitter.com/AccentInvesting/status/1894012850567266783"
"1894026887237607447","2025-02-24 22:09:33 +08:00","RT @AccentInvesting: Being extremely wealthy but not famous is a wonderful life.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1893981570706333823","null",0,24,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1894026887237607447"
